1,Porphobilinogen deaminase (hydroxymethylbilane synthase)- C-terminal domain 
6,post-AAA+ oligomerization domain-like 
1,post-HMGL domain-like 
189,POZ domain 
20,PP2C-like 
10,PR-1-like 
3,PRC-barrel domain 
28,PreATP-grasp domain 
18,Prefoldin 
1,Preprotein translocase SecE subunit 
2,Preprotein translocase SecY subunit 
1,Pre-PUA domain 
3,PriAYqbF domain 
1,Prim-pol domain 
1,Prion-like 
1,Probable ACP-binding domain of malonyl-CoA ACP transacylase 
3,Probable bacterial effector-binding domain 
4,Profilin (actin-binding protein) 
2,Proguanylin 
1,Prokaryotic ribosomal protein L17 
2,Prokaryotic type I DNA topoisomerase 
35,Prokaryotic type KH domain (KH-domain type II) 
15,Protease propeptidesinhibitors 
3,Proteasome activator 
524,Protein kinase-like (PK-like) 
135,Protein prenylyltransferase 
3,Protein serinethreonine phosphatase 2C- C-terminal domain 
7,Proton glutamate symport protein 
2,Protozoan pheromone proteins 
2,PRP4-like 
12,PRTase-like 
12,PsbUPolX domain-like 
255,Pseudo ankyrin repeat-like 
13,Pseudouridine synthase 
1,PTPA-like 
1,PTS-regulatory domain- PRD 
18,PUA domain-like 
3,PUG domain-like 
4,Purine and uridine phosphorylases 
4,PurM C-terminal domain-like 
4,PurM N-terminal domain-like 
2,Purple acid phosphatase- N-terminal domain 
1,PurS-like 
2,Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS) 
12,Putative DNA-binding domain 
282,Putative isomerase YbhE 
2,Putative methyltransferase TM0872- insert domain 
4,PWI domain 
53,PX domain 
1,Pym (Within the bgcn gene intron protein- WIBG)- N-terminal domain 
34,PYP-like sensor domain (PAS domain) 
1,Pyrimidine nucleoside phosphorylase C-terminal domain 
2,Pyrrolidone carboxyl peptidase (pyroglutamate aminopeptidase) 
28,Quinoprotein alcohol dehydrogenase-like 
1,R1 subunit of ribonucleotide reductase- N-terminal domain 
11,R3H domain 
1,Rabenosyn-5 Rab-binding domain-like 
1,Rab geranylgeranyltransferase alpha-subunit- insert domain 
12,Rad51 N-terminal domain-like 
10,Radical SAM enzymes 
24,Ran binding protein zinc finger-like 
1,Ran-GTPase activating protein 1 (RanGAP1)- C-terminal domain 
2,Rap3074 interaction domains 
1,RAP domain-like 
11,RapRan-GAP 
27,Ras GEF 
6,RBP11-like subunits of RNA polymerase 
1,RbsD-like 
20,RCC1BLIP-II 
1,RecA protein- C-terminal domain 
38,Regulator of G-protein signaling- RGS 
1,Regulatory protein AraC 
5,Release factor 
8,Restriction endonuclease-like 
2,Retroviral matrix proteins 
61,Retrovirus capsid dimerization domain-like 
1,Retrovirus capsid protein- N-terminal core domain 
49,Retrovirus zinc finger-like domains 
3,RGC domain-like 
28,RhodaneseCell cycle control phosphatase 
13,Rhomboid-like 
1,Riboflavin kinase-like 
19,Riboflavin synthase domain-like 
9,Ribokinase-like 
70,Ribonuclease H-like 
7,Ribonuclease PH domain 2-like 
1,Ribonuclease Rh-like 
2,Ribosomal L11L12e N-terminal domain 
4,Ribosomal L27 protein-like 
3,Ribosomal protein L1 
4,Ribosomal protein L10-like 
2,Ribosomal protein L11- C-terminal domain 
3,Ribosomal protein L13 
2,Ribosomal protein L14 
3,Ribosomal protein L16pL10e 
1,Ribosomal protein L19 (L19e) 
1,Ribosomal protein L20 
2,Ribosomal protein L22 
2,Ribosomal protein L25-like 
1,Ribosomal protein L29 (L29p) 
3,Ribosomal protein L30pL7e 
1,Ribosomal protein L31e 
1,Ribosomal protein L32e 
1,Ribosomal protein L36 
3,Ribosomal protein L39e 
2,Ribosomal protein L4 
1,Ribosomal protein L712- oligomerisation (N-terminal) domain 
3,Ribosomal protein S10 
1,Ribosomal protein S16 
3,Ribosomal protein S18 
1,Ribosomal protein S19 
2,Ribosomal protein S2 
40,Ribosomal protein S5 domain 2-like 
1,Ribosomal protein S6 
2,Ribosomal protein S7 
3,Ribosomal proteins L15p and L18e 
4,Ribosomal proteins S24e- L23 and L15e 
1,Ribosome-binding factor A- RbfA 
1,Ribosome recycling factor- RRF 
16,Ribulose-phoshate binding barrel 
27,Ricin B-like lectins 
423,RINGU-box 
1,RL5-like 
20,RmlC-like cupins 
2,RNA 3-terminal phosphate cyclase- RPTC- insert domain 
257,RNA-binding domain- RBD 
1,RNA polymerase subunit RPB10 
22,RNA polymerase subunits 
12,RNase A-like 
3,RNase III domain-like 
260,RNI-like 
2,Rnp2-like 
5,RoadblockLC7 domain 
1,RofRNase P subunit-like 
1,RPB5-like RNA polymerase subunit 
1,RPB6omega subunit-like 
1,RplX-like 
1,Rps17e-like 
1,RuBisCo- C-terminal domain 
3,RuBisCo LSMT C-terminal- substrate-binding domain 
249,Rubredoxin-like 
7,Rudiment single hybrid motif 
19,RUN domain-like 
17,RuvA domain 2-like 
5,S13-like H2TH domain 
6,S15NS1 RNA-binding domain 
175,S-adenosyl-L-methionine-dependent methyltransferases 
1,S-adenosylmethionine decarboxylase 
2,S-adenosylmethionine synthetase 
17,SAICAR synthase-like 
119,SAMPointed domain 
12,SAND domain-like 
28,SAP domain 
8,Saposin 
1,Satiety factor CART (cocaine and amphetamine regulated transcript) 
4,Scorpion toxin-like 
5,SCP-like 
3,SEA domain 
8,Sec1munc18-like (SM) proteins 
7,Sec63 N-terminal domain-like 
14,Sec7 domain 
1,Sec-C motif 
51,Second domain of FERM 
12,Second domain of Mu2 adaptin subunit (ap50) of ap2 adaptor 
23,Sema domain 
1,Sensory domain-like 
1,Serine metabolism enzymes domain 
18,Serine protease inhibitors 
35,Serpins 
3,Serum albumin-like 
52,SET domain 
5,Seven-hairpin glycosidases 
11,SGNH hydrolase 
108,SH2 domain 
212,SH3-domain 
6,Sialidases 
14,Sigma3 and sigma4 domains of RNA polymerase sigma factors 
1,Signal peptide-binding domain 
2,Signal recognition particle alu RNA binding heterodimer- SRP914 
12,Single hybrid motif 
1,SinR repressor dimerisation domain-like 
4,SIS domain 
16,Six-hairpin glycosidases 
1,Skp1 dimerisation domain-like 
1,Smacdiablo 
53,SMADFHA domain 
8,SMAD MH1 domain 
4,Small-conductance potassium channel 
6,Smc hinge domain 
2,SMI1KNR4-like 
23,Sm-like ribonucleoproteins 
1,SMR domain-like 
24,Snake toxin-like 
27,SNARE-like 
19,SNF-like 
38,SOCS box-like 
14,Soluble quinoprotein glucose dehydrogenase 
9,Somatomedin B domain 
34,Spectrin repeat 
39,Spermadhesin- CUB domain 
5,SPOC domain-like 
11,SpoIIaa-like 
28,Sporulation response regulatory protein Spo0B 
20,SRCR-like 
5,SRF-like 
1,SRP19 
1,ssDNA-binding transcriptional regulator domain 
1,SSo0622-like 
2,Staphylococcal nuclease 
14,Starch-binding domain-like 
7,STAT 
7,Stathmin 
7,Subdomain of clathrin and coatomer appendage domain 
1,Substrate-binding domain of HMG-CoA reductase 
9,Subtilisin-like 
4,Subunits of heterodimeric actin filament capping protein Capz 
1,Subunit XI (6.4 kDa protein) of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase) 
1,Subunit X (non-heme 7 kDa protein) of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase) 
1,Succinate dehydrogenasefumarate reductase flavoprotein- catalytic domain 
1,Succinate dehydrogenasefumarate reductase flavoprotein C-terminal domain 
4,Succinyl-CoA synthetase domains 
2,SufENifU 
12,Supernatant protein factor (SPF)- C-terminal domain 
6,Surp module (SWAP domain) 
5,SWIBMDM2 domain 
2,Taf5 N-terminal domain-like 
5,TAFH domain-like 
2,TAF(II)230 TBP-binding fragment 
6,TATA-box binding protein-like 
4,TautomeraseMIF 
2,TAZ domain 
7,TB module8-cys domain 
38,TBP-interacting protein-like 
2,Telomeric repeat binding factor (TRF) dimerisation domain 
16,Terpenoid cyclasesProtein prenyltransferases 
6,Terpenoid synthases 
3,Tetracyclin repressor-like- C-terminal domain 
2,Tetrahydrobiopterin biosynthesis enzymes-like 
2,Tetrapyrrole methylase 
7,Tetraspanin 
2,Tex N-terminal region-like 
1,TFB5-like 
8,TGS-like 
4,The spindle assembly checkpoint protein mad2 
15,Thiamin diphosphate-binding fold (THDP-binding) 
8,Thiamin phosphate synthase 
1,Thiamin pyrophosphokinase- catalytic domain 
1,Thiamin pyrophosphokinase- substrate-binding domain 
6,ThiG-like 
12,Thioesterasethiol ester dehydrase-isomerase 
14,Thiolase-like 
138,Thioredoxin-like 
9,ThrRSAlaRS common domain 
3,THUMP domain-like 
16,Thyroglobulin type-1 domain 
6,Tim10-like 
24,TIMP-like 
7,TK C-terminal domain-like 
36,TNF-like 
26,TNF receptor-like 
129,TolB- C-terminal domain 
21,TollInterleukin receptor TIR domain 
195,TPR-like 
1,TRADD- N-terminal domain 
22,TRAF domain-like 
3,Transcription factor IIA (TFIIA)- alpha-helical domain 
3,Transcription factor IIA (TFIIA)- beta-barrel domain 
8,Transcription factor STAT-4 N-domain 
16,Transducin (alpha subunit)- insertion domain 
16,Transducin (heterotrimeric G protein)- gamma chain 
7,Transferrin receptor-like dimerisation domain 
9,Transglutaminase- two C-terminal domains 
60,(Trans)glycosidases 
6,Translational machinery components 
2,Translation initiation factor 2 beta- aIF2beta- N-terminal domain 
1,Translation initiation factor IF3- C-terminal domain 
1,Translation initiation factor IF3- N-terminal domain 
28,Translation proteins 
15,Translation proteins SH3-like domain 
2,Translin 
1,Transmembrane di-heme cytochromes 
2,Transthyretin (synonym: prealbumin) 
10,Trefoil 
282,Tricorn protease domain 2 
98,Tricorn protease N-terminal domain 
8,Trimeric LpxA-like enzymes 
5,Triosephosphate isomerase (TIM) 
2,Trm112p-like 
1,TrmE connector domain 
4,tRNA-binding arm 
2,tRNA-guanine transglycosylase 
3,tRNA-intron endonuclease catalytic domain-like 
2,TROVE domain-like 
2,TrpR-like 
110,Trypsin-like serine proteases 
10,Tryptophan synthase beta subunit-like PLP-dependent enzymes 
22,t-snare proteins 
49,TSP-1 type 1 repeat 
5,TSP type-3 repeat 
1,TTHA1013TTHA0281-like 
9,Tubby C-terminal domain-like 
1,Tubulin chaperone cofactor A 
21,Tubulin C-terminal domain-like 
25,Tubulin nucleotide-binding domain-like 
71,TudorPWWPMBT 
1,Type I dockerin domain 
5,Type II DNA topoisomerase C-terminal domain-like 
72,UBA-like 
51,UBC-like 
1,Ubiquinone-binding protein QP-C of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase) 
192,Ubiquitin-like 
5,UDP-glucoseGDP-mannose dehydrogenase C-terminal domain 
47,UDP-Glycosyltransferaseglycogen phosphorylase 
2,Undecaprenyl diphosphate synthase 
3,Uracil-DNA glycosylase-like 
1,UraD-Like 
2,Urocanase 
2,URODMetE-like 
3,USP8 N-terminal domain-like 
8,Uteroglobin-like 
2,Vacuolar ATP synthase subunit C 
7,ValRSIleRSLeuRS editing domain 
2,Vanabin-like 
2,VHL 
8,VHP- Villin headpiece domain 
49,Vitelline membrane outer protein-I (VMO-I) 
1,Vng1086c-like 
124,Voltage-gated potassium channels 
1,VPS28 C-terminal domain-like 
10,VPS9 domain 
2,V-type ATPase subunit E-like 
2,V-type ATP synthase subunit C 
88,vWA-like 
323,WD40 repeat-like 
3,WGR domain-like 
255,"Winged helix" DNA-binding domain 
8,Wiscott-Aldrich syndrome protein- WASP- C-terminal domain 
53,WW domain 
11,WWE domain 
4,XPC-binding domain 
1,XRCC4- N-terminal domain 
2,Xylose isomerase-like 
1,YaeB-like 
1,YbaKProRS associated domain 
1,YbjQ-like 
2,YccV-like 
1,YdhG-like 
2,YebC-like 
1,YeeU-like 
6,YfgJ-like 
1,YgfY-like 
1,YggU-like 
3,YjeF N-terminal domain-like 
1,YjgF-like 
53,YptRab-GAP domain of gyp1p 
1,YrdCRibB 
1,YugE-like 
312,YVTN repeat-likeQuinoprotein amine dehydrogenase 
42,YWTD domain 
154,Zinc beta-ribbon 
4,Zinc-binding domain of translation initiation factor 2 beta 
1,Zinc finger domain of DNA polymerase-alpha 
2,Zinc hairpin stack 
11,Zn aminopeptidase N-terminal domain 
46,Zn-binding ribosomal proteins 
44,Zn-dependent exopeptidases 
6,Zn-finger domain of Sec2324 
