2,Substrate-binding domain of HMG-CoA reductase 
11,Subtilisin-like 
7,Subunits of heterodimeric actin filament capping protein Capz 
12,Succinate dehydrogenase_fumarate reductase flavoprotein- catalytic domain 
8,SufE_NifU 
1,Sulfolobus fructose-1-6-bisphosphatase-like 
1,Superantigen MAM 
12,Supernatant protein factor (SPF)- C-terminal domain 
22,Supersandwich 
1,SurE-like 
8,Surp module (SWAP domain) 
11,SWIB_MDM2 domain 
1,Ta1353-like 
2,Taf5 N-terminal domain-like 
9,TAFH domain-like 
2,TAF(II)230 TBP-binding fragment 
24,Tautomerase_MIF 
3,TAZ domain 
10,TB module_8-cys domain 
61,TBP-like 
2,Telomeric repeat binding factor (TRF) dimerisation domain 
4,TerB-like 
9,Terpenoid synthases 
19,Tetracyclin repressor-like- C-terminal domain 
10,Tetrapyrrole methylase 
13,Tetraspanin 
2,Tex N-terminal region-like 
4,TFB5-like 
7,T-fold 
3,Thermophilic metalloprotease-like 
4,The spindle assembly checkpoint protein mad2 
55,The "swivelling" beta_beta_alpha domain 
35,Thiamin diphosphate-binding fold (THDP-binding) 
3,Thiamin pyrophosphokinase- catalytic domain 
38,Thioesterase_thiol ester dehydrase-isomerase 
44,Thiolase-like 
350,Thioredoxin fold 
5,THUMP domain 
3,Thymidylate synthase_dCMP hydroxymethylase 
16,Thyroglobulin type-1 domain 
10,Tim10-like 
472,TIM beta_alpha-barrel 
14,TK C-terminal domain-like 
41,TNF-like 
56,TNF receptor-like 
4,TolA_TonB C-terminal domain 
1,TorD-like 
3,Toxic hairpin 
25,Toxins membrane translocation domains 
31,TRAF domain-like 
4,Transcription factor IIA (TFIIA)- alpha-helical domain 
6,Transcription factor IIA (TFIIA)- beta-barrel domain 
1,Transcription factor NusA- N-terminal domain 
10,Transcription factor STAT-4 N-domain 
17,Transducin (alpha subunit)- insertion domain 
3,Transmembrane beta-barrels 
23,Transmembrane helix hairpin 
52,Trefoil_Plexin domain-like 
3,Triger factor_SurA peptide-binding domain-like 
4,triple barrel 
1,Triple-stranded beta-helix 
5,TrkA C-terminal domain-like 
17,Trm112p-like 
132,Trypsin-like serine proteases 
28,Tryptophan synthase beta subunit-like PLP-dependent enzymes 
51,TSP-1 type 1 repeat 
5,TSP type-3 repeat 
2,TTHA1013_TTHA0281-like 
1,TTHA1528-like 
11,Tubby C-terminal domain-like 
33,Tubulin nucleotide-binding domain-like 
1,Type I dockerin domain 
12,Type II DNA topoisomerase C-terminal domain-like 
68,UBC-like 
87,UDP-Glycosyltransferase_glycogen phosphorylase 
2,Undecaprenyl diphosphate synthase 
8,Uracil-DNA glycosylase-like 
3,UraD-like 
1,Uridine diphospho-N-Acetylenolpyruvylglucosamine reductase- MurB- C-terminal domain 
2,Urocanase 
12,Uteroglobin-like 
4,Vacuolar ATP synthase subunit C 
8,ValRS_IleRS_LeuRS editing domain 
2,VC0467-like 
10,VHP- Villin headpiece domain 
1,Viral glycoprotein- central and dimerisation domains 
2,Viral leader polypeptide zinc finger 
3,Viral protein domain 
1,Viral ssDNA binding protein 
1,Virulence-associated V antigen 
11,VPS9 domain 
2,V-type ATP synthase subunit C 
94,vWA-like 
4,WGR domain-like 
10,Wiscott-Aldrich syndrome protein- WASP- C-terminal domain 
2,WRKY DNA-binding domain 
74,WW domain-like 
14,WWE domain 
7,XPC-binding domain 
2,XRCC4- N-terminal domain 
2,YaeB-like 
1,YAP1 redox domain 
5,YbaB-like 
1,YbaK_ProRS associated domain 
1,YbiA-like 
2,YcgL-like 
1,YdfO-like 
1,Yeast killer toxins 
4,YebC-like 
4,YefM-like 
2,YgfY-like 
1,YggU-like 
2,YggX-like 
3,YheA-like 
5,YjeF N-terminal domain-like 
1,YlxR-like 
5,YrdC_RibB 
1,YugE-like 
23,Zinc-binding domain of translation initiation factor 2 beta 
2,Zinc domain conserved in yeast copper-regulated transcription factors 
3,Zinc finger domain of DNA polymerase-alpha 
23,Zinc hairpin stack 
119,Zincin-like 
13,Zn aminopeptidase N-terminal domain 
